,name,details,ingredients
131,Abib - Facial Soap Pink Brick - 100g,"Product Type: Cleansing Soap


Skin Concern: Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily","Glycerin, Water, Propylene Glycol, Sodium Palmitate, Sodium Stearate, Potassium Laurate, Sodium Laurate, Coco-Betaine, Disodium Laureth Sulfosuccinate, Sucrose, Sorbitol, Decyl Glucoside, Rosa Damascena Flower Extract, Nymphaea Alba Root Extract, Pink Clay, Stearic Acid, Fragrance, Macadamia Ternifolia Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Aloe Barbadensis Leaf Extract, Ricinus Communis (Castor) Seed Oil, Sapindus Trifoliatus Fruit Extract, Prunus Armeniaca (Apricot) Kernel Oil, Lavandula Angustifolia (Lavender) Extract, Artemisia Princeps Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Hippophae Rhamnoides Fruit Extract, Portulaca Oleracea Extract, Apium Graveolens (Celery) Extract, Lavandula angustifolia (Lavender) Oil, Aniba Rosodora (Rosewood) Wood Oil, Disodium EDTA, Benzyl Benzoate, Limonene, Linalool, Citral"
132,THANK YOU FARMER - Back To Iceland Cleansing Foam,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
133,Isntree - Hyaluronic Acid Low-pH Cleansing Foam - 150ml,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily",[]
134,BONAJOUR - Green Tea Foam Cleansing - 150ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily","Water,Myristic Acid,Stearic Acid,Lauric Acid,Potassium Hydroxide,Glycerin,Camellia Sinensis Leaf Extract(3,000mg),Synthetic Beeswax,Cocamidopropyl Betaine,Glyceryl Stearate,PEG100 Stearate,Glycol Distearate,Centella Asiatica Extract,Saururus Chinensis Leaf/Root Extract,Morus Alba Bark Extract,Citrus Unshiu Peel Extract,Eucalyptus Globulus Leaf Extract,Allantoin,Epigallocatechin Gallate,Hydrolyzed Collagen,Sodium Hyaluronate,Betaine,1,2-Hexanediol,Butylene Glycol,Citric Acid,Sodium Chloride,Polysorbate 20,Pentylene Glycol,Caprylyl Glycol,Fragrance"
135,make p:rem - Safe me. Relief moisture cleansing foam,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Irritation/ Calming, Oil Control/ Pores


Skin Type: Sensitive","Water, Sodium Cocoyl Isethionate, Glycerin, Sodium Methyl Cocoyl Taurate, Betaine, Panthenol, Rubus Idaeus (Raspberry) Fruit Extract, Marrubium Vulgare Extract, Sodium Hyaluronate, Adansonia Digitata Fruit Extract, Coco-Betaine, Potassium Cocoyl Glycinate, Potassium Benzoate, Sodium Chloride, Polyquaternium-67, Potassium Cocoate, Sodium Acetate, 1,2-Hexanediol, Ethylhexylglycerin, Citric Acid, Disodium EDTA, Rosmarinus Officinalis (Rosemary) Leaf Oil, Dipropylene Glycol"
136,Farm Stay - Cica Farm Acne Foam Cleanser - 180ml,"Product Type: Cleansing Foam


Skin Concern: Acne, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily","Water, Glycerin, Stearic Acid, Lauric Acid, Potassium Hydroxide, Myristic Acid, Propylene Glycol, Glycol Distearate, Cocamide Methyl Mea, PEG-100 Stearate, Glyceryl Stearate, Centella Asiatica Extract, Beeswax, Fragrance, Cocamidopropyl Betaine, Salicylic Acid, Capylyl Glycol, Sodium Chloride, Alternifolia (Tea Tree) Extract, Xanthan Gum, Houttuynia Cordata Extract, 1,2-Hexanediol, Saururus Chinensis Leaf/Root Extract, Madecassic Acid, Asiaticoside, Asiatic Acid, Cassia Italica Leaf Extract, Peucedanum Graveolens (Dill) Extract, Monarda Didyma Leaf Extract, Melissa Officinalis Leaf Extract, Cymbopogon Citratus Extract, Bellis Perennis (Daisy) Flower Extract, Ginkgo Biloba Leaf Extract, Camellia Sinensis Leaf Extract, Camellia Japonica Leaf Extract, Eruca Sativa Leaf Extract, Triticum Vulgare (Wheat) Sprout Extract, Lepidium Sativum Sprout Extract, Brassica Oleracea Italica (Broccoli) Sprout Extract"
137,LAGOM - Cellup Micro Foam Cleanser,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily","Water,Glycerin,Palmitic Acid,Lauric Acid,Stearic Acid,PEG-32,Potassium Hydroxide,Myristic Acid,Glyceryl Stearate,Butylene Glycol,Potassium Cocoyl Glycinate,Cocamidopropyl Betaine,PEG-100 Stearate,Hydroxyethyl Urea,Sodium Chloride,Phenoxyethanol,Chlorphenesin,Citrus Aurantium Dulcis (Orange) Oil,Ethylhexylglycerin,Caprylyl Glycol,Arachidic Acid,Disodium EDTA,Lavandula Angustifolia (Lavender) Oil,Geranium Maculatum Oil,Citrus Aurantium Bergamia (Bergamot) Fruit Oil,Santalum Album (Sandalwood) Oil,Rose Flower Oil,Chamomilla Recutita (Matricaria) Flower Oil,Styrax Benzoin Gum,Commiphora Myrrha Oil,Coconut Acid,Urea,Sapindus Mukorossi Fruit Extract,Saponaria Officinalis Leaf Extract,Hydrolyzed Vegetable Protein,Maltodextrin"
138,TIA'M - Snail & Azulene Low pH Cleanser - 200ml,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
139,FRUDIA - Pomegranate Nutri-Moisturizing Sticky Cleansing Foam - 145ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Sensitive",[]
140,daymellow' - Bluemarine pH5.5 Cleansing Foam - 130ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
141,Chrisma - Low pH Pore Care Whip Cleanser - 300ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
142,Farm Stay - Dermacube Acne Solution Cleansing Foam - 180ml,"Product Type: Cleansing Foam


Product Unit: 180ml


Skin Concern: Acne


Skin Type: Combination, Dry, Normal, Oily",[]
143,Abib - Calming Facial Soap Heartleaf Stone - 100g,"Product Type: Cleansing Soap


Skin Concern: Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily","Glycerin, Water, Propylene Glycol, Sodium Palmitate, Sodium Stearate, Potassium Laurate, Sodium Laurate, Coco-Betaine, Disodium Laureth Sulfosuccinate, Sucrose, Sorbitol, Decyl Glucoside, Houttuynia Cordata Powder, Houttuynia Cordata Extract, Stearic Acid, Simmondsia Chinensis (Jojoba) Seed Oil, Linum Usitatissimum (Linseed) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Lonicera Japonica (Honeysuckle) Flower Extract, Rosmarinus Officinalis (Rosemary) Extract, Althaea Officinalis Leaf Extract, Ilex Paraguariensis Leaf Extract, Portulaca Oleracea Extract, Disodium EDTA"
144,Rohto Mentholatum - Hada Labo Gokujyun Super Hyaluronic Face Foam (Japan Version) - 160ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
145,SOME BY MI - Super Matcha Pore Clean Cleansing Gel - 100ml,"Product Type: Cleansing Gel


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Camellia Sinensis Leaf Water (62%), Glycerin, Purified Water, Potassium Cocoyl Glycinate, Lauryl Glucoside, Coco Glucoside, Acrylate Co-polymer, Sodium Cocoyl Isethionate, 1,2-Hexanediol, Salix Alba Bark Water, Salix Alba Bark Extract, Glacial Water, Carbonated Water, Centella Asiatica Extract, Centella Asiatica Leaf Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Calamine, Camellia Sinensis Leaf Powder (50ppm), Melaleuca Alternifolia Leaf Powder, Butylene Glycol, Sodium Hyaluronic Acid, Allantoin, Madecassic Acid, Asiaticoside, Asiatic Acid, Madecasoside, Cocos Nucifera Oil, Coco Caprylate/Caprate, Capryl Glycol, Glyceryl Undecylenate, Polyglyceryl-10 Myristate, Potassium Cetyl Phosphate, Lauric Acid, Mannan, Lactobionic Acid, Citric Acid, Triethoxycaprylylsilane, Methylpropanediol, Benzylglycol, Ethylhexylglycerin, Raspberry Ketone, Fragrance"
146,d'Alba - Back To Days Clean Balm - 30ml,"Product Type: Cleansing Balm


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
147,VT - Super Hyalon Foam Cleanser - 300ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
148,Ciracle - Anti Blemish Foam Cleanser -150ml,"Product Type: Cleansing Foam


Skin Concern: Acne, Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
149,Nacific - Fresh Herb Origin Cleansing Oil - 150ml,"Product Type: Cleansing Oil


Skin Concern: Blackheads, Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
150,BONAJOUR - Jeju Milk Soft Foaming Cleanser - 150ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Milk Protein Extract,Water,Butylene Glycol,Glycerin,Coco-Betaine,Potassium Cocoyl Glycinate,Pentylene Glycol,Sodium Cocoyl Apple Amino Acids,Rosmarinus Officinalis (Rosemary) Extract,Lavandula Angustifolia (Lavender) Extract,Thymus Vulgaris (Thyme) Flower/Leaf Extract,Pelargonium Graveolens Extract,Melaleuca Alternifolia (Tea Tree) Leaf Extract,Mentha Piperita (Peppermint) Leaf Extract,Eucalyptus Globulus Leaf Extract,Mentha Spicata Flower/Leaf/Stem Extract,Melissa Officinalis Leaf Extract,Origanum Vulgare Leaf Extract,Tetrasodium Glutamate Diacetate,Anthemis Nobilis Flower Oil,Dipropylene Glycol,Hexylene Glycol,1,2-Hexanediol,Caprylyl Glycol,Citric Acid,Allantoin"
151,Abib - MILD ACIDIC FOAM CLEANSER GENTLE FOAM - 120ml,"Product Type: Cleansing Foam


Product Unit: 120ml


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily","Water, Glycerin, Sodium Cocoyl Isethionate, Stearyl Alcohol, Glyceryl Stearate, Glyceryl Stearate SE, Sodium Cocoyl Glutamate, Sodium Methyl Cocoyl Taurate, Sea Water, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Lavandula Hybrida Oil, Rosmarinus Officinalis Oil , Quillaja Saponaria Bark Extract, Sapindus Mukorossi Fruit Extract, Moringa Oleifera Seed Extract, Rosa Multiflora Fruit Extract, Hydroxypropyl Starch Phosphate, Coco-Glucoside, Caprylyl Glycol, Glyceryl Caprylate, Citric Acid, Butylene Glycol, 1,2-Hexanediol, Pentylene Glycol, Maltodextrin, Disodium EDTA, Limonene, Linalool

Purified water, glycerin, sodium coco isethionate, stearyl alcohol, glyceryl stearate, glyceryl stearate S, sodium cocoyl glutamate, sodium methyl cocoyl taurate, sea water, bergamot oil, lavandine oil, rosemary leaves Oil, Quilaza bark extract, non-patient extract, drumstick seed extract, brierberry extract, hydroxypropyl starch phosphate, coco-glucoside, caprylyl glycol, glyceryl caprylate, citric acid, butylene glycol, 1,2-hexanediol, pentylene glycol, maltodextrin, disodium IDT, limonene, linalool"
152,LAGOM - Cellup pH Cure Foam Cleanser - 120ml,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
153,Keep Cool - Soothe Phyto Green Shower Cleansing Water,"Cruelty Free: Yes


Product Type: Cleansing Water


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily","Water, Dipropylene Glycol, Disodium Cocoamphodiacetate, 1,2-Hexanediol, Sodium Chloride, Hexylene Glycol,Butylene Glycol, Lonicera Japonica (Honeysuckle) Flower Extract, Scutellaria Baicalensis Root Extract, Forsythia Suspensa Fruit Extract, Chamaecyparis Obtusa Leaf Extract, Thuja Orientalis Extract, Pinusdensiflora Leaf Extract, Bambusa Vulgaris Extract, Citric Acid, Sodium Citrate, Ethylhexylglycerin, Disodium EDTA"
154,MAY COOP - Cleansing Mousse - 150ml,"Cruelty Free: Yes


Product Type: Cleansing Foam


Product Unit: 150ml


Skin Concern: Acne, Blackheads, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
155,heimish - All Clean White Clay Foam - 150g,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
156,FRUDIA - Avocado Relief Secret Wash - 260ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
157,Farm Stay - Cica Farm Nature Solution Cleansing Foam - 180ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
158,SCINIC - Deep Cleansing Foam - 150ml,"Product Type: Cleansing Foam


Product Unit: 150ml


Skin Concern: Acne, Blackheads, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
159,ByWishtrend - Green Tea & Enzyme Powder Wash - 70g,"Cruelty Free: Yes


Product Type: Cleansing Powder


Skin Concern: Blackheads, Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily","Sodium Bicarbonate, Sodium Lauroyl Glutamate, Sodium Cocoyl Isethionate, Zea Mays (Corn) Starch, Camellia Sinensis Leaf Powder, Lysine HCL, Proline, Sodium Ascorbyl Phosphate, Acetyl Methionine, Theanine, Carica Papaya (Papaya) Fruit Extract, Sorbitol, Papain, Betaine, Cellulose Gum, Citric Acid, Sodium Hyaluronate"
160,aromatica - Orange Cleansing Sherbet - 150g,"Cruelty Free: Yes


Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Helianthus annuus seed oil, Sorbeth-30 tetraoleate, Polyethylene, Prunus armeniaca kernel oil, Orbignya oleifera seed oil, Tocopherol, Cananga odorata flower oil, Cedrus atlantica bark oil, Citrus aurantium dulcis (orange) peel oil, Limonene, Benzyl benzoate, Linalool"
161,innisfree - Super Volcanic Pore Micellar Cleansing Foam 2X - 150ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
162,Etude House - Soon Jung 5.5 Foam Cleanser - 150ML - 150ml,"Product Type: Cleansing Foam


Product Unit: 150ml


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily, Sensitive","WATER / AQUA / EAU, SODIUM COCOYL ISETHIONATE, GLYCERIN, COCO -BETAINE, POTASSIUM BENZOATE, SODIUM CHLORIDE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, CITRIC ACID, TROMETHAMINE, DISODIUM EDTA, PANTHENOL, PENTYLENE GLYCOL, MADECASSOSIDE"
163,Etude House - Soon Jung pH 6.5 Whip Cleanser,"Product Type: Cleansing Foam


Skin Concern: Dark Circles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily, Sensitive","WATER, GLYCERIN, SORBITOL, PROPANEDIOL, LAURYL GLUCOSIDE, DISODIUM COCOYL GLUTAMATE, PANTHENOL, MADECASSOSIDE, CAMELLIA SINENSIS LEAF EXTRACT, BUTYLENE GLYCOL, CITRIC ACID, GLYCERYL CAPRYLATE, ETHYLHEXYLGLYCERIN"
164,COSRX - Pure Fit Cica Powder - 7g,"Cruelty Free: Yes


Product Type: Cleansing Powder


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
165,Dear; Klairs - Gentle Black Deep Cleansing Oil -150ml,"Cruelty Free: Yes


Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
166,innisfree - Green Tea Cleansing Oil - 150ml,"Product Type: Cleansing Oil


Product Unit: 150ml


Skin Concern: Oil Control/ Pores, Uneven Skin Tone


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
167,TONYMOLY - From Ganghwa Artemisia Real Foam - 150ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
168,A.H.C - French Spa Green Mud Cleanser - 100ml,"Product Type: Cleansing Cream


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily",[]
169,Fancl - Mild Cleansing Oil,"Product Type: Cleansing Oil


Skin Type: Combination, Dry, Normal, Oily","Cetyl Ethylhexanoate, Butylene Glycol Diisononanoate, Polyglyceryl-10 Diisostearate, Polyglyceryl-20 Hexacaprylate, Caprylyl Caprylate/Caprate, Polyglyceryl-20 Octaisononanoate, Diphenylsiloxy Phenyl Trimethicone, Glycerin, Dicaprylyl Ether, Dimethicone, Glyceryl　Behenate/Eicosadioate, 　Limnanthes Alba (Meadowfoam) Seed Oil, Diglycerin, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Peg/Ppg/Polybutylene Glycol-8/5/3 Glycerin, Glycine Soja (Soybean) Oil, Stearoyl Inulin, Tocopherol"
170,2NDESIGN - First Cleansing Oil Pure & Fresh,"Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
171,KUMANO COSME - Pharmaact Deep Cleansing Oil - 160ml,"Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
172,The Face Shop - Rice Water Bright Foaming Cleanser,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Sun Damage, Uneven Skin Tone


Skin Type: Combination, Dry, Normal, Oily",Water Myristic acid Glycerin Potassium Hydroxide Stearic Acid Glycol Distearate Lauric Acid Disodium cocoamphodiacetate Cocamidopropyl Betaine Cocamide MEA Glyceryl Stearate PEG-100 Stearate Sodium Lauryl Sulfate Rice Saponaria Officinalis Leaf Extract Rice Bran Oil Titanium Dioxide Sodium chloride Divinyldimethicone/ dimethicone copolymer C12-13 pareth-23 C12-13 Pareth-3 Butylene Glycol Hexylene Glycol Disodium EDTA CI 42090 CI 19140 CI 14700 Hydroxypropyl methylcellulose Fragrance Hexyl Cinnamal Hydroxyisohexyl 3-cyclohexene carboxaldehyde
173,Holika Holika - Soda Pore Cleansing Deep Cleansing Oil - 150ml,"Product Type: Cleansing Oil


Skin Concern: Acne, Blackheads, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily","Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Sorbeth-30 Tetraoleate, Polyisobutene, Water, Hexyldecyl Myristoyl Methylaminopropionate, Butylene Glycol, Fragrance, Phenoxyethanol, Tocopheryl Acetate, Hamamelis Virginiana (Witch Hazel) Extract, Melaleuca Alternifolia (Tea Tree) Extract, Alcohol, Argania Spinosa Kernel Oil"
174,THE FACE SHOP - Rice Water Bright Light Cleansing Oil,"Product Unit: 150ml


Skin Concern: Dryness/ Hydration, Oil Control/ Pores, Sun Damage, Uneven Skin Tone


Skin Type: Combination, Dry, Normal, Oily",[]
175,B-LAB - Matcha Hydrating Foam Cleanser - 120ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
176,KUMANO COSME - Deve Olive & Argan Cleansing Oil - 200ml,"Product Type: Cleansing Oil


Product Unit: 200ml


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily","Mineral oil, PEG-8 isostearate glyceryl, glycerin, water, dimethicone, argan spinosa oil, olive oil, jojoba seed oil, citric acid, flavoring"
177,Dr.Ceuracle - Pro-Balance Pure Cleansing Oil - 155ml,"Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
178,SANA - Soy Milk Rich Cleansing Wash,"Product Type: Cleansing Gel


Product Unit: 150g


Skin Concern: Dark Circles, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
179,MISSHA - Time Revolution Artemisia Pack Foam Cleanser,"Product Type: Cleansing Foam


Product Unit: 150ml


Skin Concern: Blackheads, Dark Circles, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Purified water, kaolin, sodium coco lysate, risener, bentonite, myritic acid, potassium hydroxide, lauric acid, stearic acid, dipropylene glycol, 1,2-hexanediol, wormwood extract (10,000 ppm), thorny bamboo stalk, lychee distearate, titanium dioxide, centella asiatica extract, fig extract, sugar elm root extract, junidrami seed extract, lavender oil, Philippine orange bark oil, pencil juniper oil, rosemary leaf oil, Orange Peel Oil, Hydrogenate Lecithin, Magnesium Aluminum Silicate, Chromium Oxide Green, Mugwort Powder, Disodium Idieti, Butylene glycol, Ceramide NPI, Hydroxyacetophenone, Ethyl Hexyl Serine, Iron Oxide, Black Iron Oxide"
180,BANILA CO - Clean It Zero Cleansing Balm Pore Clarifying - 100ml,"Product Type: Cleansing Balm


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
181,innisfree - Sea Salt Whipping Cleanser,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily","SEA SALT EXTRACT, MYRISTIC ACID, STEARIC ACID, POTASSIUM HYDROXIDE, PROPYLENE GLYCOL, GLYCERIN, BAMBUSA VULGARIS WATER, PROPYLENE GLYCOL LAURATE, NELUMBO NUCIFERA FLOWER WATER, LAURIC ACID, CENTELLA ASIATICA EXTRACT, FICUS CARICA (FIG) FRUIT EXTRACT, CITRUS UNSHIU PEEL EXTRACT, ORCHID EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, CAMELLIA JAPONICA LEAF EXTRACT, OPUNTIA COCCINELLIFERA FRUIT EXTRACT, HYDROGENATED LECITHIN, SILICA, SODIUM LAUROYL GLUTAMATE, TOCOPHERYL ACETATE, DISODIUM EDTA, MINERAL SALTS, CERAMIDE NP, FRAGRANCE"
182,Pyunkang Yul - Cleansing Foam - 150ml,"Cruelty Free: Yes


Product Type: Cleansing Foam


Product Unit: 150ml


Skin Concern: Acne, Blackheads, Dark Circles, Dryness/ Hydration, Irritation/ Calming, Oil Control/ Pores, Sun Damage


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Saposhnikovia Divaricata Root Extract, Glycerin, Myristic Acid, Lauric Acid, Potassium Hydroxide, Stearic Acid, Beeswax, Glyceryl Stearate, PEG-100 Stearate, Glycol Distearate, Lauramide DEA, Glyceryl Stearate SE, Sodium Polyacrylate, Glyceryl Caprylate, Fragrance"
183,Etude House - AC Clean Up Daily Cleansing Foam,"Product Type: Cleansing Foam


Skin Concern: Acne, Dark Circles


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Glycerin, Stearic Acid, Myristic Acid, Peg-32, Potassium Hydroxide, Lauric Acid, Butylene Glycol, Hydrated Silica, Glyceryl Stearate, Peg-100 Stearate, Salicylic Acid, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Peg-90M, Disodium Edta, Sodium Benzoate, Fragrance"
184,Elizavecca - Natural 90% Olive Cleansing Oil - 300ml,"Cruelty Free: Yes


Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration, Irritation/ Calming


Skin Type: Dry",[]
185,I'm From - Fig Cleansing Balm - 100ml,"Cruelty Free: Yes


Product Type: Cleansing Balm


Product Unit: 100ml


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
186,Etude House - Moistfull Collagen Cleansing Foam,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily","Myristic Acid, Glycerin, Water, Stearic Acid, Hydrolyzed Collagen, Peg-32, Potassium Hydroxide, Butylene Glycol, Glycol Distearate, Glyceryl Stearate, Peg-100 Stearate, Adansonia Digitata Seed Oil, Adansonia Digitata Fruit Extract, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Poloxamer 407, Polyquaternium-7, Disodium Edta, Alcohol, Phytantriol, Sodium Benzoate, Phenoxyethanol, Fragrance"
187,TONYMOLY - Tako Pore Bubble Pore Pack,"Product Unit: 65g


Skin Concern: Blackheads, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Oily",[]
188,Mandom - Gatsby - Cooling Face Wash (Speedy Bright) - 100g,"Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
189,Shiseido - Senka Perfect Whip Collagen in Washing Foam Cleanser - 120g,"Product Type: Cleansing Foam


Product Unit: 120g


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
190,3W Clinic - Cleansing Foam - 100ml - Rose Water,"Product Type: Cleansing Foam


Product Unit: 100ml


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
